artist,artist_id,popularity,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,55,Elvis Is Back,Such a Night,1vGfZYrNSxT72PdgToMubU,0.418,0.766,11,-11.415,1,0.0862,0.0,0.222,0.906,171.755,178760,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,52,Elvis Is Back,The Girl of My Best Friend,2NeKjEryWM5VZToeosUsUu,0.644,0.42,1,-14.931,0,0.0349,0.0146,0.4,0.89,132.892,142640,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,A Date With Elvis,(You're so Square) Baby I Don't Care,35kxKjizQ6qjMwxmNpNbQQ,0.677,0.349,0,-12.407,1,0.0879,6e-05,0.109,0.374,97.802,110160,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,A Date With Elvis,"Baby, Let's Play House",6mXDPRT0lA6Am1kOL2eg1i,0.692,0.673,4,-8.981,1,0.0437,0.0191,0.113,0.951,104.233,134813,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,66,Elvis Presley,Blue Suede Shoes,47gmoUrZV3w20JAnQOZMcO,0.557,0.66,2,-7.706,1,0.056,1.66e-06,0.138,0.962,95.252,119200,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,66,Elvis' Golden Records,Hound Dog,64Ny7djQ6rNJspquof2KoX,0.494,0.756,0,-8.492,1,0.0499,0.00505,0.76,0.949,86.895,136027,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,52,Elvis 30 #1 Hits,In the Ghetto,6csLL0MBNVIMx19PfsKsW7,0.477,0.415,10,-10.592,1,0.0313,0.00356,0.104,0.418,87.907,177573,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,57,Elvis 30 #1 Hits,(Marie's The Name) His Latest Flame,4qbLOU1T7xgTH87eUSkvJ1,0.661,0.917,4,-6.329,0,0.0375,0.00202,0.134,0.893,105.289,127093,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,45,Elvis 30 #1 Hits,Good Luck Charm,4ZexY8LcZkPd89dYPxf8LH,0.601,0.564,11,-8.501,0,0.0404,0.0,0.39,0.808,120.848,145400,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,46,Elvis 30 #1 Hits,She's Not You,7ntXUTgbm0PHd68xlS7QOC,0.56,0.406,5,-10.079,1,0.0339,0.000985,0.148,0.664,115.011,129027,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,39,Elvis' Golden Records,Love Me,3aTbL1KUMcMWrylyOAOcB2,0.475,0.113,5,-12.908,1,0.0319,0.0,0.128,0.183,72.41,163787,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,14,Elvis Sings Leiber and Stoller,"Dirty, Dirty Feeling",3OSJpapaCu5c0peG0AaUFS,0.549,0.716,1,-10.042,1,0.083,0.000115,0.0646,0.879,132.447,93613,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,44,C'mon Everybody,C'mon Everybody,2BcMIA1oRqG7tDbSEPBCtt,0.725,0.562,4,-9.434,1,0.0684,0.0,0.0784,0.971,90.408,139673,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,29,"Elvis' Gold Records, Vol. 4",Ain't That Loving You Baby,1puwYWRSG7g0d8ChPmOV6t,0.584,0.761,4,-10.087,1,0.0414,0.000776,0.079,0.913,138.143,143013,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,67,Elvis 30 #1 Hits,(You're The) Devil in Disguise,0D1pEisM3QkiacGXJe5dmd,0.481,0.733,5,-7.633,1,0.165,1.18e-05,0.108,0.874,122.909,140427,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,46,Elvis' Golden Records,Treat Me Nice,6PjTKlBclT9fmXBJSnl2l4,0.667,0.538,0,-12.423,1,0.141,0.00301,0.145,0.823,79.53,131480,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,64,Elvis 30 #1 Hits,Can't Help Falling In Love,4hAUynwghvrqDXs1ejKNEq,0.438,0.325,2,-11.066,1,0.0268,5e-06,0.107,0.362,101.577,177840,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,50,Elvis 30 #1 Hits,Don't,4HVSaFbEwvptCAzLlOr2UZ,0.525,0.0995,2,-12.559,1,0.0273,0.00111,0.12,0.282,67.288,168907,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,45,Elvis 30 #1 Hits,(Now and Then There's) A Fool Such as I,2TGiDvXSDPCcBTfaMtmsRc,0.574,0.714,0,-6.344,1,0.0403,1.7e-05,0.255,0.722,63.625,159360,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,47,Elvis 30 #1 Hits,Wooden Heart,5QWQ9ChSbNDTSx1iZp961C,0.647,0.336,3,-8.517,1,0.0645,0.0,0.0719,0.905,164.249,121600,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,48,Elvis 30 #1 Hits,Crying In the Chapel,1Vzr9AOdHw65UHoK1Vuxls,0.404,0.246,11,-13.812,1,0.041,3e-05,0.297,0.281,71.274,143267,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,38,Elvis' Golden Records,Loving You,1WQVOt3KHGxE9ZB0b1TZy4,0.246,0.0422,1,-19.052,1,0.0351,0.00475,0.105,0.334,184.123,133880,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,40,Elvis' Golden Records,That's When Your Heartaches Begin,74u4y5uFhWbKtCIzFIkTQi,0.379,0.0562,10,-16.955,1,0.0348,0.000177,0.106,0.156,82.177,201760,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,41,Elvis' Golden Records,Any Way You Want Me (That's How I Will Be),139zPoDyCUktM8HH6qeYXE,0.358,0.324,0,-11.498,1,0.0304,0.00406,0.12,0.45,103.609,133840,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,Bridge Over Troubled Water,3WGAxqtV8CjYVlDHIrUtwq,0.223,0.479,0,-7.525,1,0.0322,0.0689,0.194,0.156,83.56,276640,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,You've Lost That Lovin' Feelin',5QsDqrJ6n5V5gixlvBiZaH,0.276,0.519,7,-7.1,1,0.0399,1.48e-06,0.0792,0.32,166.793,237973,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,If I Can Dream: Elvis Presley with the Royal Philharmonic Orchestra,Steamroller Blues,158f3bf3KZUVHxgqA1CT1p,0.506,0.883,1,-4.496,0,0.0784,0.00194,0.198,0.307,84.368,188653,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,41,For LP Fans Only,"Shake, Rattle and Roll",6zVZlrgpppqMNSThmROWEe,0.598,0.867,4,-9.365,1,0.0578,0.0,0.423,0.74,104.089,146947,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,Elvis 75 - Good Rockin' Tonight,Funny How Time Slips Away,3N6ZFPb77T513sdgmY9bF9,0.446,0.399,5,-12.584,1,0.0259,0.0264,0.172,0.622,96.968,259187,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,Elvis 75 - Good Rockin' Tonight,My Happiness,6bpAHq0IHlskf3ARp4HlwE,0.428,0.0506,0,-13.523,1,0.061,0.0876,0.122,0.159,73.751,151013,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,A Date With Elvis,Young and Beautiful,3VKa3AuVpkQcAMNzz94uZH,0.479,0.0336,5,-17.594,1,0.039,0.0,0.126,0.229,111.171,123080,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,A Date With Elvis,I Want to Be Free,4RGcXK2QLva2ojGb5CTFKX,0.489,0.333,5,-12.122,1,0.1,0.0,0.219,0.508,203.025,132827,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,A Date With Elvis,Don't Leave Me Now,5Gwg3toJPSyltwQ7WfLG2y,0.636,0.159,0,-11.49,1,0.0418,0.0,0.152,0.387,82.158,121560,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,A Date With Elvis,I Forgot to Remember to Forget,4TtSz34z9EbNKDzzUPoy7z,0.676,0.471,4,-12.693,1,0.0682,2.61e-05,0.586,0.691,112.842,148080,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,14,Elvis Sings Leiber and Stoller,Fools Fall In Love,4nBKr5rlaGahJQIrfgxtrI,0.334,0.517,0,-11.389,1,0.0953,0.000262,0.447,0.899,204.29,125187,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,11,Elvis Sings Leiber and Stoller,Hot Dog,4NgPDXDOjM1uwkVs1J80VJ,0.482,0.751,6,-9.561,1,0.0625,0.0,0.258,0.857,144.164,74213,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,Elvis Movies,Kissin' Cousins - 2003 Sony Remaster,0gcV8JdCeWcsU82hED7Wfy,0.626,0.587,6,-9.98,1,0.0451,0.0,0.46,0.961,84.973,131800,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,25,That's the Way It Is (Deluxe Edition),Sweet Caroline - Dinner Show,74VpDaa2dZnr05syYwrJww,0.475,0.702,11,-11.773,1,0.0922,0.000404,0.129,0.817,146.86,196613,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0,Elvis In Person At The International Hotel,Johnny B. Goode - Live,3NgwWfzmLghUIzLSOboJf6,0.489,0.824,9,-12.239,1,0.131,0.0108,0.447,0.803,98.487,139960,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,31,Something for Everybody,"I Slipped, I Stumbled, I Fell",60zfH53Pw3HKwy1om9j2ej,0.547,0.693,6,-9.26,1,0.0371,1.02e-06,0.0842,0.972,139.051,96400,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,20,C'mon Everybody,"Easy Come, Easy Go",2VAnxfMBdgj0DvvwPFFPdF,0.632,0.733,10,-9.825,1,0.0455,4.52e-06,0.132,0.924,138.491,134543,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,29,"Elvis' Gold Records, Vol. 4",Ask Me,36B3wTZu6VFok9MHYrv9yd,0.365,0.274,4,-14.778,0,0.0308,0.962,0.169,0.355,79.081,126973,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,20,I Got Lucky,Yoga Is as Yoga Does,6KPGfGT3dH303l0dxu1R6i,0.778,0.349,4,-11.328,1,0.0535,0.0,0.194,0.947,91.228,129720,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,36,Elvis Presley,I'll Never Let You Go (Little Darlin'),3FvDkGpOf2weAQL9ynmZTb,0.384,0.155,2,-14.173,1,0.0395,0.0024,0.0921,0.288,128.666,143267,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,38,Elvis Presley,Just Because,5l4AZGLQCZJKEXcKzmJthD,0.723,0.582,0,-10.593,1,0.0474,4.24e-06,0.202,0.94,128.274,151680,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,38,Elvis,When My Blue Moon Turns to Gold Again,2Ug05h8QiVOvCCG2EDfMun,0.475,0.483,5,-11.567,1,0.0337,0.112,0.181,0.827,89.687,141600,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,45,Elvis,Long Tall Sally,0hBPeqE8QSHKUFTb8XigQ6,0.391,0.752,0,-9.683,1,0.0383,1.71e-05,0.0537,0.956,186.574,112733,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,39,King Creole,As Long as I Have You,2g6tFw2Rr7o9y4BfA7kF4o,0.397,0.0823,3,-14.81,1,0.038,0.0001,0.106,0.265,70.53,110280,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,43,"Elvis' Golden Records, Vol. 3",Fame and Fortune - Remastered,3KIlJMknWs4rgVztAoWUbY,0.672,0.286,10,-14.71,1,0.0283,0.0973,0.118,0.556,102.743,150480,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,47,Clambake,Guitar Man,7momNWKOObWP1nBE1BNirA,0.603,0.66,6,-13.158,1,0.0576,1.32e-06,0.0747,0.905,113.538,139160,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,18,Elvis At The Movies,Clean Up Your Own Backyard,668Gg0fN9PA4JNlZsZXVh4,0.619,0.56,4,-11.697,1,0.0314,1.48e-06,0.3,0.752,97.073,189320,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,40,"50,000,000 Elvis Fans Can't Be Wrong: Elvis' Gold Records, Vol. 2",I Got Stung,0IDFXLMABcj61OKI3L05A0,0.731,0.832,10,-10.336,0,0.054,0.53,0.219,0.974,96.557,109413,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,43,"Elvis' Gold Records, Vol. 4",A Mess of Blues,4dNfypQwue0e46rQTdBU1Q,0.645,0.505,0,-11.434,1,0.0318,4.6e-05,0.139,0.862,117.257,161067,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,40,"50,000,000 Elvis Fans Can't Be Wrong: Elvis' Gold Records, Vol. 2",Wear My Ring Around Your Neck,36BT9FxW5dorOiUXZ5fb4B,0.619,0.728,2,-8.736,1,0.0721,0.00132,0.101,0.963,105.852,133920,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,37,For LP Fans Only,Playing for Keeps,4MyZ2MSmKR4o1AYZPCF7kK,0.353,0.162,0,-12.68,1,0.0324,0.00426,0.132,0.278,111.564,171320,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,40,C'mon Everybody,Follow That Dream,0EkwlBGDj4h1UkVuWpSLK2,0.604,0.784,1,-9.757,0,0.0528,0.0544,0.155,0.829,104.746,98827,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,59,Almost in Love,Rubberneckin',4cXnUi6qulwgj0fLSu0VYE,0.623,0.613,10,-10.099,1,0.0698,0.0,0.12,0.918,144.334,133813,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,39,Elvis Is Back,Reconsider Baby,34K50Idx5EKBEVWkmHZ2IZ,0.35,0.723,4,-10.222,1,0.0435,9.57e-05,0.387,0.756,71.082,219347,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,64,NBC-TV Special (Live),If I Can Dream - Live from the '68 Comeback Special,1Uxk2dxmATlKH5quLX2iFG,0.346,0.62,7,-9.247,1,0.0432,0.00393,0.599,0.391,93.932,200058,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,29,A Date With Elvis,Good Rockin' Tonight,6k3FE2tlTymnsPMTkL8slE,0.518,0.519,4,-9.031,1,0.0401,0.0,0.0961,0.921,172.245,131573,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,43,"Elvis' Golden Records, Vol. 3",I Gotta Know,3tI7ZEVL6y7n9JW8v2vy0J,0.716,0.555,7,-11.181,1,0.0303,0.0253,0.0951,0.958,132.118,135573,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,35,Aloha from Hawaii Via Satellite (Live),Steamroller Blues - Live at the Honolulu International Center,03kHvoUV2HZdAUftW0HeFz,0.538,0.621,4,-10.365,1,0.0349,0.221,0.929,0.722,88.017,184161,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,58,From Elvis in Memphis (Live),Don't Cry Daddy,2eSj0HHwB9aHJQ7zFOu90G,0.44,0.196,2,-17.375,1,0.0272,8.95e-06,0.179,0.333,85.776,167747,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,40,"Elvis' Gold Records, Vol. 4",What'd I Say,56ITw7Hcxby8965K67uTRt,0.256,0.85,4,-9.195,1,0.168,0.000204,0.22,0.701,198.283,184573,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,55,Elvis Is Back,Fever,73m8WuJlhzVusTVzJCGaDZ,0.711,0.0939,1,-21.255,1,0.0486,0.0644,0.112,0.392,61.657,212920,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,34,Elvis,First in Line,1jKSTmosbgBq1kw4krkBS8,0.39,0.137,0,-12.389,1,0.0332,0.00359,0.0904,0.182,93.887,201813,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,59,The Best of The '68 Comeback Special (Live),Trouble / Guitar Man - Live from the '68 Comeback Special,5blcqgpsuKhm0WQwMsmywj,0.435,0.828,0,-8.764,1,0.101,4.07e-05,0.667,0.743,116.141,206373,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,44,The Best of The '68 Comeback Special (Live),Heartbreak Hotel (First 'Stand-Up' Show) - Live,7Gbq3qTEO2oFPsiRWtFrPE,0.405,0.638,9,-9.353,1,0.0706,0.00483,0.831,0.693,139.492,63200,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,35,The Best of The '68 Comeback Special (Live),Hound Dog - Second 'Stand-Up' Show - Live,3tys60iqxx8E5OUcfNLaDe,0.436,0.873,5,-8.722,1,0.0323,0.981,0.884,0.773,95.78,46600,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,38,The Best of The '68 Comeback Special (Live),All Shook Up - Second 'Stand-Up' Show - Live,3W851nsQIAh6XYWcAXARp5,0.324,0.96,2,-10.345,1,0.451,0.237,0.952,0.603,94.018,97000,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,35,The Best of The '68 Comeback Special (Live),Can't Help Falling in Love - First 'Stand-Up' Show - Live,0KeAUNwhhCXiNrEmXn0RC5,0.128,0.723,5,-11.609,1,0.0809,0.613,0.94,0.394,87.826,145293,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,37,The Best of The '68 Comeback Special (Live),Jailhouse Rock - First 'Stand-Up' Show - Live,4teLCII9Hk9h3aOIEoU0aK,0.43,0.88,9,-9.144,0,0.0937,0.0305,0.697,0.702,95.648,122507,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,32,The Best of The '68 Comeback Special (Live),Don't Be Cruel - First 'Stand-Up' Show - Live,4L6UvjiM2ZXoQFwKHmSIHQ,0.334,0.973,2,-8.955,1,0.281,0.0611,0.866,0.45,92.61,101787,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,33,The Best of The '68 Comeback Special (Live),Blue Suede Shoes (Second 'Sit-Down' Show) - Live,4rWzerqg7NQ5f9cJCcN7zU,0.323,0.922,9,-10.135,1,0.357,0.539,0.906,0.713,91.623,101680,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,54,The Best of The '68 Comeback Special (Live),"Baby, What You Want Me To Do - First 'Stand-Up' Show - Live",0SnSiF8JMHYhqNrOeqOVZB,0.238,0.899,4,-9.471,1,0.0711,0.759,0.855,0.848,122.767,182307,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,35,The Best of The '68 Comeback Special (Live),Are You Lonesome Tonight? - First 'Sit-Down' Show - Live,2B4glYcmmcchhQXUUrROE8,0.421,0.56,0,-14.04,1,0.451,0.0388,0.676,0.458,78.64,170507,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,55,The Best of The '68 Comeback Special (Live),One Night (Second 'Sit-Down' Show) - Live,6zGg2IF0FJYXRaOTPGWa24,0.206,0.865,4,-10.77,1,0.154,0.882,0.75,0.59,91.01,185853,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,36,The Best of The '68 Comeback Special (Live),Love Me Tender (First 'Stand-Up' Show) - Live,6BsuIzWoN2hNJ2jZvDLmpC,0.219,0.438,10,-14.309,1,0.0551,0.514,0.915,0.252,93.777,210880,3
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,55,The Best of The '68 Comeback Special (Live),Trying To Get To You - Second 'Sit-Down' Show - Live,7KCH88irjIT54TsDbP23GP,0.25,0.641,4,-10.52,1,0.0516,0.266,0.958,0.676,92.833,177893,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,31,The Best of The '68 Comeback Special (Live),Love Me (Second 'Sit Down' Show) - Live,30wEHKzfB1EkLnGMFBlqld,0.196,0.53,5,-11.158,1,0.0508,0.534,0.723,0.415,81.194,163933,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,32,The Best of The '68 Comeback Special (Live),Memories - Live from the '68 Comeback Special,4gFnX1BENnPnu5xLKDX77s,0.298,0.37,8,-15.339,1,0.0435,0.000191,0.937,0.238,88.786,199373,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,33,The Best of The '68 Comeback Special (Live),A Little Less Conversation,0dWEPUSvDyZAFwYKzq7Kir,0.587,0.739,9,-9.836,1,0.0741,1.67e-06,0.157,0.787,114.868,119240,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,49,The Best of The '68 Comeback Special (Live),Suspicious Minds,4BZ4zs8i0h0fpVuXHsZl8R,0.483,0.386,7,-10.916,1,0.0304,8.85e-06,0.383,0.721,118.495,261027,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,47,The Best of The '68 Comeback Special (Live),Burning Love,33SYREaDG4dXUivj9iFaTj,0.667,0.752,2,-10.695,1,0.0282,0.00513,0.26,0.97,143.512,169640,4
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,57,The Best of The '68 Comeback Special (Live),If I Can Dream (from the NBC Elvis All-Star Tribute),6L0bHTV6hf9UL6uCezlJCC,0.182,0.828,7,-7.278,1,0.0806,0.0,0.0546,0.427,187.937,190573,3
Spacehog,3NZE8jDD2cCzd4vUyZ5CQQ,64,In The Meantime,In the Meantime,02lTDOxHeXTHsdwXoz6lpC,0.269,0.895,9,-6.382,1,0.118,0.00266,0.153,0.16,168.479,299507,4
Wicca Phase Springs Eternal,70AkqfU43ou9hFxJZTDt7A,51,Suffer On,Rest,5wz9se6PQr0raxQtmsdBQm,0.661,0.658,6,-6.782,0,0.0303,0.0464,0.315,0.599,148.002,130693,4
Wicca Phase Springs Eternal,70AkqfU43ou9hFxJZTDt7A,45,I Fell (Darby Allin AEW Theme),I Fell (Darby Allin AEW Theme),5tBxHd4DLLuWztlOR0Wx7y,0.727,0.61,7,-4.941,1,0.0284,0.0101,0.102,0.443,108.003,218601,4
Joan Morris / William Bolcom,7vdXyZj1gQfTWfIrVJM47C,2,"After The Ball Plus Highlights From ""Vaudeville""",Come Down Ma Evenin' Star,0uNxKi4abhzK3hWxv2xZDk,0.283,0.012,10,-33.428,1,0.0373,1.43e-05,0.13,0.206,93.622,262040,4
The Verve,2cGwlqi3k18jFpUyTrsR84,79,Urban Hymns (Remastered 2016),Bitter Sweet Symphony,57iDDD9N9tTWe75x6qhStw,0.356,0.917,9,-6.006,1,0.0479,0.0,0.406,0.518,171.176,357267,4
The Ventures,2GaayiIs1kcyNqRXQuzp35,50,Walk Don't Run,"Walk, Don't Run - Stereo",7B2pUwzvlbNG9D855r9ugf,0.488,0.648,5,-13.252,1,0.0305,0.914,0.13,0.949,156.35,122933,4
Dick Dale,6Ycrt8OjGSSFihsb0446eg,44,King of the Surf Guitar,Miserlou,6CpYgr1lWHTmPHhNzMIQnW,0.287,0.944,4,-5.998,1,0.0607,0.939,0.521,0.574,173.259,135293,4
Various Artists,1mhlGWeiNrWnhJJc2EufYk,53,Singin' in the Rain (Original Motion Picture Soundtrack),Singin' In The Rain,5U3MkUWTpzj37A33GboDtv,0.354,0.241,5,-13.811,1,0.0334,0.000274,0.165,0.408,135.646,294067,4
Johnnie Ray,6SQKNCUKIWjR1pQ1U3PZZq,46,16 Most Requested Songs,Cry,4wnFpRgQu2gLN8d76dYOGr,0.479,0.0952,0,-15.5,1,0.0274,0.0,0.657,0.35,69.784,181693,4
The Weavers,2zxOdG2ascAD3oLdP03mYU,20,The Best Of The Decca Years,Goodnight Irene,1fhLgOJgIIZEsWWffk8ljs,0.335,0.255,5,-10.561,1,0.0277,0.0,0.26,0.556,141.158,202240,3
Ray Charles,1eYhYunlNJlDoQhtYBvPsi,66,True Genius,Hit the Road Jack,5dUMh0ugelpKfoFp3qChuK,0.598,0.571,8,-12.616,0,0.139,0.0,0.513,0.962,173.141,119880,4
Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,53,The Very Best of Frankie Valli & The 4 Seasons,Sherry,0NpvdCO506uO58D4AbKzki,0.703,0.478,7,-8.062,1,0.0441,0.0,0.113,0.734,117.562,152160,4
Peggy Lee,602DnpaSXJB4b9DZrvxbDc,59,Things Are Swingin',Fever,3aPlQWU07jGgyHaBHVS5TS,0.838,0.171,4,-12.614,0,0.0729,0.0,0.11,0.397,135.925,199600,4
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,45,Bethoven Masterpieces and Friends,Moonlight Sonata (First Movement),7G9nwz7vGxGExu9BJhkYRS,0.277,0.0252,1,-29.179,0,0.0493,0.92,0.125,0.203,173.449,301674,3
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,37,Bethoven Masterpieces and Friends,Für Elise,43pO3jXkOubijYxxH8zl0N,0.27,0.146,10,-25.09,1,0.0326,0.888,0.101,0.084,139.983,177586,4
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,42,Bethoven Masterpieces and Friends,Moonlight Sonata (Third Movement),6cPlOTUfM6m3GBNtweqQKX,0.284,0.222,9,-23.431,1,0.0339,0.891,0.111,0.105,81.452,410157,4
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,38,Bethoven Masterpieces and Friends,Moonlight Sonata (Second Movement),0fOS4BnaS4p1tdfoFOPyLA,0.605,0.0786,6,-28.75,0,0.0409,0.917,0.115,0.677,72.845,119629,4
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,27,Bethoven Masterpieces and Friends,Pathetique (Third Movement),0JDw4xfwcPb5VkKRnVh0SN,0.363,0.197,1,-24.573,1,0.0417,0.93,0.113,0.248,101.083,272695,3
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,25,Bethoven Masterpieces and Friends,The Tempest (Third Movement),1yVz7PaN2mVVXxa6I2kIim,0.557,0.182,10,-24.035,1,0.0332,0.874,0.12,0.617,125.001,358145,3
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,21,Bethoven Masterpieces and Friends,Pathetique (First Movement),3STgeyQqrlzSOc01XhK2Sq,0.368,0.184,8,-24.285,1,0.0535,0.903,0.113,0.0932,79.008,410900,4
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,20,Bethoven Masterpieces and Friends,Rondo a Capriccio - Rage over a Lost Penny - Die Wut Über Den Verlorenen Groschen,3t3fxKlvLyeG6g2E11shBe,0.306,0.197,0,-25.017,0,0.0332,0.921,0.13,0.522,84.858,356659,4
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,19,Bethoven Masterpieces and Friends,Rondo 51 No. 1,0sDf3igVypoCSgrslF8KI6,0.472,0.186,1,-26.044,1,0.0311,0.903,0.11,0.424,114.06,292757,4
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,19,Bethoven Masterpieces and Friends,Waldstein (First Movement),0QdnRFjnHhirUcdQoHp2GI,0.191,0.226,1,-24.348,1,0.0342,0.929,0.0736,0.136,80.489,592945,4
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,18,Bethoven Masterpieces and Friends,Appassionata (First Movement),2yQyXxMLfJ8EowUmeKrg9T,0.284,0.0925,1,-27.272,1,0.0278,0.898,0.102,0.063,93.118,509724,3
Bethoven Masterpieces,2ILQlqvK2aCCLJWbtsXPKW,18,Bethoven Masterpieces and Friends,Appassionata (Third Movement),6qSMNw3iSJNgdIrmLVaffh,0.395,0.178,1,-27.314,1,0.0344,0.952,0.133,0.0796,160.556,427990,4
